,AAA,ACAd,ACAv,ACB,AD,AHN,AId,AIp,AIv,AMB,AMd,AMv,AN,AOB,AON,APN,ARH,AUDd,AUDp,AUDv,AV,BLA,BMA,BST,CA1,CA2,CA3,CEA,CENT,CL,CLA,CLI,CM,COAa,COAp,CP,CS,CUL,CUN,DCO,DG,DMH,DN,DP,DR,ECT,ENTl,ENTm,EPd,EPv,FL,FN,FRP,FS,GPe,GPi,GRN,GU,IA,ICc,ICd,ICe,ILA,IMD,IO,IP,IPN,IRN,LA,LAV,LD,LGd,LGv,LH,LHA,LP,LPO,LRN,LSc,LSr,LSv,MA,MARN,MD,MDRNd,MDRNv,MEA,MEPO,MGd,MGm,MGv,MH,MM,MOB,MOp,MOs,MPN,MPO,MPT,MRN,MS,MV,NDB,NI,NLL,NLOT,NOD,NOT,NPC,NTS,ORBl,ORBm,ORBvl,OT,PA,PAA,PAG,PAR,PARN,PB,PCG,PERI,PF,PFL,PG,PGRNd,PGRNl,PH,PIR,PL,PMd,PO,POL,POST,PP,PPN,PRE,PRM,PRNc,PRNr,PRP,PSV,PT,PTLp,PVH,PVT,PVp,PVpo,PYR,RCH,RE,RH,RM,RN,RR,RSPagl,RSPd,RSPv,RT,SBPV,SCm,SCs,SF,SI,SIM,SMT,SNc,SNr,SOC,SPA,SPFm,SPFp,SPIV,SPVC,SPVI,SPVO,SSp-bfd,SSp-ll,SSp-m,SSp-n,SSp-tr,SSp-ul,SSs,STN,SUBd,SUBv,SUM,SUT,SUV,TEa,TR,TRN,TRS,TT,TU,V,VAL,VCO,VII,VISC,VISal,VISam,VISl,VISp,VISpl,VISpm,VM,VMH,VPL,VPM,VPMpc,VTA,XII
AAA,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.88791932,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.99912782,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.663315499,0.615366711,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.583111924,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.006377824,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.99689949,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.64064377,1.7977E+308,0.004424691,0.99260343,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.95159693,0.095569254,1.7977E+308,0.188223913,0.780953023,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.425735226,1.7977E+308,0.881267345,1.7977E+308,1.7977E+308,0.867646093,1.7977E+308,0.125196874,4.11311E-08,5.04709E-05,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.102039263,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.659431238,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.34040242,1.7977E+308,1.7977E+308,0.781733483,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.954717932,1.48764E-05,1.7977E+308,0.000897148,1.7977E+308,0.992108859,1.7977E+308,0.840317282,0.975231113,1.7977E+308,0.946943897,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.195304398,1.7977E+308,0.720031186,1.7977E+308,0.75757216,0.084855351,1.7977E+308,1.7977E+308,1.7977E+308,0.937138392,1.7977E+308,0.592454427,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.733272259,0.992869125,1.7977E+308,0.009405642,0.857697045,0.015896307,1.7977E+308,1.7977E+308,1.7977E+308,0.995598359,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.806030036,1.7977E+308,1.7977E+308,1.7977E+308,0.940422585,1.7977E+308,1.7977E+308,1.7977E+308,0.855399605,1.7977E+308,1.7977E+308,0.696119624,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.996620353,1.7977E+308,1.7977E+308,0.19393842,1.7977E+308
ACAd,0.939557414,5.2693E-156,2.09344E-37,0.88005331,1.7977E+308,1.7977E+308,0.219775917,0.306834567,9.59345E-05,1.7977E+308,5.4635E-06,0.000129732,0.891844139,0.002751095,0.519146894,1.7977E+308,1.7977E+308,0.837203621,0.990405729,0.941817938,0.61924993,0.989532953,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.993028738,1.7977E+308,2.25434E-13,1.7977E+308,1.7977E+308,0.957948227,1.7977E+308,0.969791221,0.055819961,0.970700761,0.910346959,0.88460527,0.98625755,0.62967521,0.99964841,0.28296321,1.7977E+308,0.254495943,0.526262526,0.958443642,0.550830015,1.7977E+308,0.824197101,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.992182467,0.967036375,0.967256228,0.052708583,1.7977E+308,1.7977E+308,1.7977E+308,0.871276332,1.7977E+308,0.841408773,1.7977E+308,0.838814731,1.7977E+308,0.910295606,0.79726882,0.97756914,0.901321235,0.986571497,1.7977E+308,1.7977E+308,0.57604275,1.7977E+308,0.969998496,1.7977E+308,1.7977E+308,0.972090189,1.7977E+308,0.973544111,1.7977E+308,0.997529989,1.7977E+308,0.921213096,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.42708E-07,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.945350336,1.7977E+308,0.773305185,1.85498E-06,1.7977E+308,0.952024349,0.934396044,1.7977E+308,0.990947307,1.7977E+308,0.00098102,1.83634E-08,1.92436E-09,0.95462172,1.7977E+308,0.991709277,0.464112182,0.934027855,1.7977E+308,1.7977E+308,0.346813743,0.035639056,1.7977E+308,0.808453835,1.7977E+308,1.7977E+308,1.7977E+308,0.790993301,0.638230197,0.000106058,1.7977E+308,1.7977E+308,1.7977E+308,0.371524286,0.854521345,1.7977E+308,0.616996149,1.7977E+308,1.7977E+308,1.7977E+308,0.656191255,0.991012951,1.7977E+308,0.020732719,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.13112E-06,0.247715295,0.665330163,1.7977E+308,1.7977E+308,0.012397915,2.95352E-13,1.38009E-13,0.929970921,1.7977E+308,1.7977E+308,1.7977E+308,0.946328771,1.7977E+308,1.7977E+308,0.107781234,1.7977E+308,1.7977E+308,0.944564645,1.7977E+308,0.535699316,1.7977E+308,1.7977E+308,1.7977E+308,0.770916348,1.7977E+308,1.7977E+308,0.901995463,1.7977E+308,1.7977E+308,0.781234903,1.7977E+308,1.7977E+308,1.7977E+308,0.966068864,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.715512625,1.7977E+308,0.526827702,0.826905865,0.382482575,0.966011942,1.7977E+308,1.7977E+308,0.857066557,1.7977E+308,0.932024439,0.239545619,0.000335408,0.765976369,0.245039685,0.879625904,0.621120234,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.355831538,1.7977E+308
ACAv,1.7977E+308,1.7977E+308,6.55083E-53,1.7977E+308,0.355080636,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.980348186,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.997904608,0.077640086,1.7977E+308,0.676667382,0.837907776,1.7977E+308,1.7977E+308,0.396416733,0.022855031,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.052732299,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.852812928,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.656704693,0.808641573,0.996432904,1.7977E+308,0.556595116,1.7977E+308,1.7977E+308,1.7977E+308,0.877070298,1.7977E+308,1.7977E+308,0.972631579,0.815011712,0.998734892,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.947884705,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.630757631,0.950606829,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.0095013,0.859726175,1.7977E+308,0.906463939,1.7977E+308,0.004850856,0.973596427,1.7977E+308,1.7977E+308,1.7977E+308,0.701087317,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.523246797,1.7977E+308,1.7977E+308,1.7977E+308,9.83862E-05,1.7977E+308,0.787828593,1.7977E+308,0.111634708,1.7977E+308,1.7977E+308,0.01323904,1.7977E+308,0.262239444,0.181579633,1.7977E+308,0.978316457,1.7977E+308,1.7977E+308,0.427943667,1.7977E+308,0.926041819,0.689622848,0.009535445,1.7977E+308,1.7977E+308,0.884777671,1.7977E+308,1.7977E+308,0.993456373,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.893025972,1.7977E+308,1.7977E+308,0.382468421,0.634555616,1.7977E+308,1.7977E+308,0.816463938,1.7977E+308,0.57982646,0.871121104,1.7977E+308,1.7977E+308,0.932557926,1.7977E+308,0.706468764,0.869480461,1.7977E+308,0.040166794,0.221095309,0.997434991,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.980003433,1.7977E+308,1.7977E+308,0.951617215,1.7977E+308,1.7977E+308,1.7977E+308,5.51988E-11,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.509978832,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.974313518,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.056009321,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.99124247,1.7977E+308
ACB,1.7977E+308,1.7977E+308,1.7977E+308,0.974883088,1.7977E+308,1.7977E+308,0.990661168,0.977097215,0.889650681,1.7977E+308,1.7977E+308,1.7977E+308,0.856478369,0.335213903,3.91701E-05,1.7977E+308,0.312847533,0.987484079,0.993893483,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.974064547,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.937495923,1.7977E+308,1.7977E+308,0.49508249,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.92805145,0.954426635,0.848409893,1.7977E+308,1.7977E+308,0.999849484,1.7977E+308,0.890321375,1.7977E+308,1.7977E+308,1.7977E+308,0.712563581,0.812206623,0.483660593,0.994585989,1.7977E+308,0.986384371,1.7977E+308,0.987392363,1.7977E+308,0.997707006,1.7977E+308,0.999905467,0.967914606,0.946517423,1.7977E+308,1.7977E+308,0.933592741,0.999117997,1.7977E+308,1.7977E+308,0.975663486,0.999062748,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.981987021,1.7977E+308,1.7977E+308,0.075253278,1.7977E+308,1.7977E+308,0.970427529,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.153827617,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.997254823,1.7977E+308,1.7977E+308,0.984062956,1.7977E+308,0.910384946,1.7977E+308,1.7977E+308,0.99729183,1.7977E+308,0.866535906,0.999212338,1.7977E+308,1.7977E+308,0.622807398,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.78163925,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.508061083,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.940418406,1.7977E+308,1.7977E+308,0.995711726,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.954652479,0.345334789,0.613955789,1.7977E+308,1.7977E+308,0.874944122,0.94000655,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.97390463,1.7977E+308,1.7977E+308,0.962400499,1.7977E+308,1.7977E+308,0.909308253,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.965144486,0.997614609,1.7977E+308,1.7977E+308,0.991397153,1.7977E+308,1.7977E+308,0.997151671,1.7977E+308,1.7977E+308,0.982145937,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.998346552,1.7977E+308,1.7977E+308,1.7977E+308,0.866433449,1.7977E+308,1.7977E+308,0.994722915,0.78031713,1.7977E+308,0.993693281,1.7977E+308,1.7977E+308,0.998696259,1.7977E+308,1.7977E+308,0.985251577,1.7977E+308,1.7977E+308,0.995111823,1.7977E+308,1.7977E+308,0.808126999,1.7977E+308
AD,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.988428224,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.942865892,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.994351088,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.865828096,0.999678771,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.924670651,1.7977E+308,0.946541055,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.985430929,1.7977E+308,1.7977E+308,1.7977E+308,0.961441939,1.7977E+308,1.7977E+308,1.7977E+308,0.997777029,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.183262395,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.988912005,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308
AHN,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.993608253,1.7977E+308,0.461653222,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.119239209,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.14239443,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.61844559,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.014148315,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.294123396,0.949100096,1.7977E+308,0.392480747,1.7977E+308,1.7977E+308,0.616909984,1.7977E+308,1.7977E+308,1.7977E+308,0.784322208,1.7977E+308,1.7977E+308,1.7977E+308,1.05279E-05,1.7977E+308,1.7977E+308,1.7977E+308,9.47583E-09,0.931653649,1.7977E+308,1.7977E+308,1.7977E+308,0.335491028,0.538340994,1.7977E+308,1.7977E+308,0.094302345,0.953513684,0.002041343,0.911473462,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.998811336,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.945626171,1.7977E+308,1.7977E+308,0.019318767,1.7977E+308,1.7977E+308,4.94421E-06,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.941577765,1.7977E+308,0.999898717,5.05397E-05,1.7977E+308,0.001523872,0.373522787,0.001306543,1.7977E+308,1.7977E+308,1.7977E+308,0.004526417,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.672398471,1.7977E+308,1.7977E+308,0.016446875,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.001098284,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.886472105,0.254650192,1.7977E+308,0.001349067,0.995352429,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308
AId,1.7977E+308,0.556008046,1.7977E+308,0.35976716,1.7977E+308,1.7977E+308,7.77506E-35,2.35184E-07,2.41006E-10,1.7977E+308,1.7977E+308,1.7977E+308,0.977363891,7.46061E-05,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.001223271,0.89786368,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.00818131,1.7977E+308,1.7977E+308,7.11738E-31,0.465183409,1.7977E+308,1.7977E+308,1.7977E+308,2.0099E-07,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.01370279,0.801643794,1.7977E+308,1.7977E+308,1.7977E+308,0.235564182,0.924193795,1.7977E+308,1.52449E-17,0.000622577,1.23277E-10,1.7977E+308,1.7977E+308,5.34124E-09,0.109691778,1.7977E+308,0.992988446,1.7977E+308,0.532157651,0.000514114,0.879259824,1.7977E+308,1.7977E+308,1.7977E+308,0.881875499,1.7977E+308,1.7977E+308,0.99924531,1.7977E+308,0.841903064,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.779418369,0.645714094,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.759419836,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.000183234,0.092192709,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.928201601,0.505309438,1.7977E+308,0.991209146,0.00048612,0.114669897,0.951732093,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.594204423,1.7977E+308,0.295782967,0.295034024,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.001324991,1.7977E+308,1.7977E+308,0.411068344,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.968694928,0.89170112,0.997064236,1.7977E+308,0.876632426,0.835642206,1.7977E+308,0.005889457,0.380311023,0.122820448,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.612460367,1.7977E+308,1.7977E+308,1.7977E+308,0.720150115,0.773417019,0.989471629,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.998555955,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.00943034,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.364156086,1.7977E+308,1.7977E+308
AIp,0.887863023,0.887784405,1.7977E+308,0.007355373,1.7977E+308,1.7977E+308,0.008713465,0.674771468,0.015891075,0.886500441,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.101083676,1.7977E+308,0.02384211,0.787129972,0.000586912,1.7977E+308,1.7977E+308,1.7977E+308,2.29015E-11,1.7977E+308,0.732007035,0.949271301,0.507929033,0.005537358,1.7977E+308,0.874151633,1.7977E+308,0.867653931,1.7977E+308,0.981168973,1.7977E+308,1.7977E+308,0.281637121,1.7977E+308,1.7977E+308,0.408760643,1.7977E+308,0.669612605,1.7977E+308,0.205292298,0.00315803,1.7977E+308,1.7977E+308,0.06081486,4.83437E-33,3.23436E-05,1.7977E+308,1.7977E+308,0.414759274,0.0903861,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,2.81247E-05,1.7977E+308,1.7977E+308,1.7977E+308,0.887356429,0.367922469,0.984597934,1.7977E+308,1.7977E+308,1.7977E+308,0.828190108,0.573638242,1.7977E+308,1.7977E+308,0.369824475,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.025724248,0.001729412,0.545562639,0.91903222,1.7977E+308,1.7977E+308,0.697580866,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.914086626,1.7977E+308,0.9181358,1.7977E+308,0.952265671,0.942618125,1.7977E+308,1.7977E+308,0.992921326,1.7977E+308,0.015942301,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.240139331,1.7977E+308,1.7977E+308,0.804983896,0.868061148,0.45543314,0.01296164,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.428356595,0.661014075,0.857508335,0.963337595,0.839369247,0.680010172,1.7977E+308,1.7977E+308,0.785958764,0.989396423,1.7977E+308,1.7977E+308,1.7977E+308,0.836155329,1.7977E+308,0.316783969,1.7977E+308,0.807022042,0.082525936,1.7977E+308,1.7977E+308,1.7977E+308,0.854036124,0.05355248,0.001309069,1.7977E+308,0.904707009,0.502966323,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.105746441,0.948859173,0.039194416,0.688547249,0.873037124,1.7977E+308,1.98973E-14,3.60067E-10,0.156538051,0.967587796,0.830352389,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.360814777,1.7977E+308,1.7977E+308,0.702462193,1.7977E+308,1.7977E+308,1.7977E+308,0.000279959,1.7977E+308,1.7977E+308,1.7977E+308,0.822254698,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,1.7977E+308,0.00302881,0.985134962,0.993303414,1.7977E+308,0.016768736,0.24422942,0.824751985
